473.0,178.0,123.0,218.0
480.4454040527344,178.5197296142578,116.676025,223.95706
488.4348335266113,181.34342193603516,118.131615,226.87401
495.91640853881836,183.3147964477539,113.404976,223.4965
503.81886291503906,175.66722869873047,108.94797,230.415
508.2425842285156,175.08910369873047,108.2901,230.52724
520.2717437744141,178.64498901367188,101.65787,228.16614
531.6087799072266,164.70472717285156,95.4194,243.31314
545.5054397583008,160.66304779052734,88.045456,249.50948
554.8667449951172,157.3877944946289,84.120026,253.15636
561.6467208862305,160.697021484375,84.45735,247.0014
570.2690811157227,151.59402465820312,82.36815,251.4585
573.0555725097656,151.9638442993164,95.50879,242.96721
576.8348503112793,149.70880126953125,88.23441,228.82855
578.2691535949707,150.05292510986328,92.53994,245.1024
580.0803413391113,148.58277130126953,94.83413,244.69774
583.0179405212402,147.46212768554688,98.90601,241.65686
589.6924057006836,145.4334716796875,95.0699,239.40625
592.4503593444824,148.7157440185547,98.946205,239.07083
596.3017692565918,151.06869506835938,98.343605,234.38654
601.5414428710938,153.45714569091797,95.89673,230.42366
603.7494659423828,156.24278259277344,96.23129,225.53458
608.498233795166,170.89071655273438,95.043205,208.51904
611.7766151428223,163.50574493408203,97.109184,230.6475
613.683277130127,167.794189453125,98.286095,227.64337
615.5125465393066,171.4350814819336,102.26415,240.39717
616.4132423400879,177.80260467529297,108.04742,241.11964
617.8255767822266,176.2928466796875,112.53995,249.12115
619.3234748840332,184.29639434814453,119.215416,249.94322
620.6665382385254,177.80624389648438,127.426506,257.46918
619.9437713623047,178.48634338378906,137.64975,259.37875
620.8810729980469,182.29454040527344,150.80768,255.08395
615.7752380371094,188.1798858642578,166.8346,250.4349
617.8893280029297,199.83985900878906,174.01535,237.91946
617.1630096435547,205.10450744628906,185.88266,240.44492
616.2004852294922,217.2949447631836,194.79593,238.65816
615.9833297729492,228.29279327392578,193.73854,228.84306
615.3068618774414,232.802734375,198.33757,233.41101
611.5764007568359,250.1255340576172,204.13828,228.92422
607.6998062133789,256.8505630493164,206.11192,236.19157
607.5696868896484,271.94139099121094,201.93045,228.33578
603.1436157226562,285.3984146118164,201.87024,222.01793
595.3024063110352,300.74517822265625,204.86809,214.06458
590.8301620483398,315.2627716064453,204.59822,213.70645
582.2782669067383,323.0832061767578,202.10277,215.56656
571.9282684326172,334.450927734375,199.27841,212.00372
561.6152954101562,351.18531036376953,198.7503,219.08055
558.5888061523438,355.022705078125,185.30237,226.797
553.5623245239258,357.07225799560547,176.94865,239.37111
537.0000762939453,362.6416320800781,180.1213,243.6734
530.1584930419922,371.7339324951172,167.92636,235.29654
